Id,Id2,Geography,Year,Estimate; Total:,Margin of Error; Total:,Estimate; With a mortgage:,Margin of Error; With a mortgage:,"Estimate; With a mortgage: - Less than $20,000:","Margin of Error; With a mortgage: - Less than $20,000:","Estimate; With a mortgage: - Less than $20,000: - Less than 20 percent","Margin of Error; With a mortgage: - Less than $20,000: - Less than 20 percent","Estimate; With a mortgage: - Less than $20,000: - 20 to 29 percent","Margin of Error; With a mortgage: - Less than $20,000: - 20 to 29 percent","Estimate; With a mortgage: - Less than $20,000: - 30 percent or more","Margin of Error; With a mortgage: - Less than $20,000: - 30 percent or more","Estimate; With a mortgage: - $20,000 to $34,999:","Margin of Error; With a mortgage: - $20,000 to $34,999:","Estimate; With a mortgage: - $20,000 to $34,999: - Less than 20 percent","Margin of Error; With a mortgage: - $20,000 to $34,999: - Less than 20 percent","Estimate; With a mortgage: - $20,000 to $34,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $20,000 to $34,999: - 20 to 29 percent","Estimate; With a mortgage: - $20,000 to $34,999: - 30 percent or more","Margin of Error; With a mortgage: - $20,000 to $34,999: - 30 percent or more","Estimate; With a mortgage: - $35,000 to $49,999:","Margin of Error; With a mortgage: - $35,000 to $49,999:","Estimate; With a mortgage: - $35,000 to $49,999: - Less than 20 percent","Margin of Error; With a mortgage: - $35,000 to $49,999: - Less than 20 percent","Estimate; With a mortgage: - $35,000 to $49,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $35,000 to $49,999: - 20 to 29 percent","Estimate; With a mortgage: - $35,000 to $49,999: - 30 percent or more","Margin of Error; With a mortgage: - $35,000 to $49,999: - 30 percent or more","Estimate; With a mortgage: - $50,000 to $74,999:","Margin of Error; With a mortgage: - $50,000 to $74,999:","Estimate; With a mortgage: - $50,000 to $74,999: - Less than 20 percent","Margin of Error; With a mortgage: - $50,000 to $74,999: - Less than 20 percent","Estimate; With a mortgage: - $50,000 to $74,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $50,000 to $74,999: - 20 to 29 percent","Estimate; With a mortgage: - $50,000 to $74,999: - 30 percent or more","Margin of Error; With a mortgage: - $50,000 to $74,999: - 30 percent or more","Estimate; With a mortgage: - $75,000 or more:","Margin of Error; With a mortgage: - $75,000 or more:","Estimate; With a mortgage: - $75,000 or more: - Less than 20 percent","Margin of Error; With a mortgage: - $75,000 or more: - Less than 20 percent","Estimate; With a mortgage: - $75,000 or more: - 20 to 29 percent","Margin of Error; With a mortgage: - $75,000 or more: - 20 to 29 percent","Estimate; With a mortgage: - $75,000 or more: - 30 percent or more","Margin of Error; With a mortgage: - $75,000 or more: - 30 percent or more",Estimate; With a mortgage: - Zero or negative income,Margin of Error; With a mortgage: - Zero or negative income,Estimate; Not mortgaged:,Margin of Error; Not mortgaged:,"Estimate; Not mortgaged: - Less than $20,000:","Margin of Error; Not mortgaged: - Less than $20,000:","Estimate; Not mortgaged: - Less than $20,000: - Less than 20 percent","Margin of Error; Not mortgaged: - Less than $20,000: - Less than 20 percent","Estimate; Not mortgaged: - Less than $20,000: - 20 to 29 percent","Margin of Error; Not mortgaged: - Less than $20,000: - 20 to 29 percent","Estimate; Not mortgaged: - Less than $20,000: - 30 percent or more","Margin of Error; Not mortgaged: - Less than $20,000: - 30 percent or more","Estimate; Not mortgaged: - $20,000 to $34,999:","Margin of Error; Not mortgaged: - $20,000 to $34,999:","Estimate; Not mortgaged: - $20,000 to $34,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $20,000 to $34,999: - Less than 20 percent","Estimate; Not mortgaged: - $20,000 to $34,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $20,000 to $34,999: - 20 to 29 percent","Estimate; Not mortgaged: - $20,000 to $34,999: - 30 percent or more","Margin of Error; Not mortgaged: - $20,000 to $34,999: - 30 percent or more","Estimate; Not mortgaged: - $35,000 to $49,999:","Margin of Error; Not mortgaged: - $35,000 to $49,999:","Estimate; Not mortgaged: - $35,000 to $49,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $35,000 to $49,999: - Less than 20 percent","Estimate; Not mortgaged: - $35,000 to $49,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $35,000 to $49,999: - 20 to 29 percent","Estimate; Not mortgaged: - $35,000 to $49,999: - 30 percent or more","Margin of Error; Not mortgaged: - $35,000 to $49,999: - 30 percent or more","Estimate; Not mortgaged: - $50,000 to $74,999:","Margin of Error; Not mortgaged: - $50,000 to $74,999:","Estimate; Not mortgaged: - $50,000 to $74,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $50,000 to $74,999: - Less than 20 percent","Estimate; Not mortgaged: - $50,000 to $74,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $50,000 to $74,999: - 20 to 29 percent","Estimate; Not mortgaged: - $50,000 to $74,999: - 30 percent or more","Margin of Error; Not mortgaged: - $50,000 to $74,999: - 30 percent or more","Estimate; Not mortgaged: - $75,000 or more:","Margin of Error; Not mortgaged: - $75,000 or more:","Estimate; Not mortgaged: - $75,000 or more: - Less than 20 percent","Margin of Error; Not mortgaged: - $75,000 or more: - Less than 20 percent","Estimate; Not mortgaged: - $75,000 or more: - 20 to 29 percent","Margin of Error; Not mortgaged: - $75,000 or more: - 20 to 29 percent","Estimate; Not mortgaged: - $75,000 or more: - 30 percent or more","Margin of Error; Not mortgaged: - $75,000 or more: - 30 percent or more",Estimate; Not mortgaged: - Zero or negative income,Margin of Error; Not mortgaged: - Zero or negative income
0500000US06025,6025,"Imperial County, California",2010,27947,1648,19051,1668,1087,528,0,294,0,294,1087,528,2334,721,134,129,108,131,2092,721,3368,831,95,109,584,387,2689,738,4793,1008,714,378,1974,756,2105,713,7469,1148,4191,925,2476,823,802,412,0,294,8896,1425,2591,896,338,230,498,344,1755,746,1722,651,1108,570,286,253,328,331,1585,565,1420,525,165,169,0,294,1028,517,1028,517,0,294,0,294,1970,776,1970,776,0,294,0,294,0,294
0500000US06029,6029,"Kern County, California",2010,148939,3532,107754,3173,7509,1202,0,294,316,363,7193,1173,12469,1760,505,413,1154,480,10810,1669,14207,2163,812,396,3500,1032,9895,1688,25104,2460,5054,1058,8305,1609,11745,1833,48260,2779,26086,2274,15596,1753,6578,1081,205,145,41185,2650,8786,1508,2715,871,2068,672,4003,937,8589,1422,6036,1219,1936,770,617,322,6856,1209,6043,1099,803,488,10,17,5770,1106,5645,1097,77,126,48,79,10407,1661,10281,1652,126,210,0,294,777,434
0500000US06031,6031,"Kings County, California",2010,20953,1516,15174,1561,950,475,0,294,0,294,950,475,1754,646,0,294,321,269,1433,597,1886,756,43,72,978,532,865,464,2688,720,287,197,943,445,1458,500,7802,1232,4316,1065,2665,869,821,420,94,115,5779,892,908,382,447,304,117,138,344,232,1306,400,1016,386,123,130,167,149,725,372,725,372,0,294,0,294,1300,463,1244,451,56,95,0,294,1400,559,1368,555,0,294,32,59,140,152
0500000US06033,6033,"Lake County, California",2010,15970,1551,10260,1453,866,393,0,294,0,294,866,393,2090,846,0,294,274,328,1816,745,1882,674,194,174,134,171,1554,636,1929,758,638,544,607,487,684,309,3431,995,1199,521,1648,654,584,425,62,111,5710,1043,2344,839,377,357,803,646,1164,592,1132,467,839,438,208,205,85,122,762,450,622,421,53,90,87,148,852,519,757,478,95,153,0,294,620,407,620,407,0,294,0,294,0,294
0500000US06037,6037,"Los Angeles County, California",2010,1501448,14839,1156155,13900,59197,3852,101,117,550,339,58546,3844,90066,4854,557,330,3030,843,86479,4733,117521,6045,3125,792,8465,1544,105931,5931,204877,6982,13222,1647,37477,3152,154178,6075,677460,11361,224889,5750,222130,7852,230441,8656,7034,1302,345293,8511,60190,3656,11687,1474,10898,1339,37605,3063,60455,2934,35446,2437,13363,1545,11646,1431,48104,3183,37957,2977,6436,1112,3711,989,59497,3696,54882,3535,3283,763,1332,540,111912,4757,109366,4638,1510,524,1036,442,5135,945
0500000US06039,6039,"Madera County, California",2010,25469,1872,19077,1561,1385,533,0,294,0,294,1385,533,2214,777,0,294,37,62,2177,785,2915,966,122,161,87,105,2706,915,4670,1012,704,452,1214,612,2752,960,7893,1171,4200,1048,2487,649,1206,524,0,294,6392,1034,1131,503,305,242,158,162,668,406,1371,493,933,427,221,213,217,143,1228,484,845,390,221,216,162,162,981,440,897,422,84,139,0,294,1560,585,1560,585,0,294,0,294,121,143
0500000US06041,6041,"Marin County, California",2010,66429,2772,50006,2790,2070,845,0,294,0,294,2070,845,2903,941,83,138,0,294,2820,928,3688,1052,0,294,168,159,3520,1049,5340,1045,357,292,500,403,4483,883,35691,2275,10609,1510,12321,1840,12761,1570,314,210,16423,1535,1634,564,0,294,77,127,1557,555,2434,677,956,451,511,359,967,378,1804,562,1086,447,494,291,224,234,2183,808,1980,789,69,114,134,162,7872,1153,7704,1145,119,152,49,80,496,319
0500000US06045,6045,"Mendocino County, California",2010,18318,1755,9932,1471,1061,609,0,294,0,294,1061,609,1295,648,41,73,175,203,1079,604,1725,615,49,87,312,284,1364,537,2310,773,199,184,336,266,1775,667,3541,868,1356,590,1350,560,835,436,0,294,8386,1394,2051,715,790,577,258,262,1003,442,2521,786,1449,601,367,234,705,518,1118,478,930,407,139,148,49,79,1199,512,1158,511,41,69,0,294,1398,528,1398,528,0,294,0,294,99,125
0500000US06047,6047,"Merced County, California",2010,40334,2510,29786,2501,2284,794,41,69,64,107,2179,783,3861,1119,408,360,76,92,3377,1004,5041,1117,378,294,1587,635,3076,851,6405,1246,1776,642,2219,720,2410,819,11873,1854,5668,1280,4254,1112,1951,726,322,255,10548,1444,2474,698,497,355,1150,590,827,298,1936,600,1284,445,550,361,102,110,2192,598,2086,576,87,108,19,32,1354,458,1278,435,0,294,76,100,2496,698,2496,698,0,294,0,294,96,105
0500000US06053,6053,"Monterey County, California",2010,63894,2982,45014,2797,2094,632,52,88,0,294,2042,627,3395,801,100,113,42,68,3253,780,5094,1226,221,175,342,312,4531,1095,9155,1332,571,307,2099,754,6485,1184,25108,2212,8589,1337,8154,1353,8365,1326,168,167,18880,2216,3061,856,734,377,571,383,1756,589,3071,714,2279,651,481,303,311,229,3038,839,2545,758,136,127,357,248,3388,943,3250,912,81,97,57,97,6070,1176,5800,1181,270,238,0,294,252,240
0500000US06055,6055,"Napa County, California",2010,30948,1999,21906,2062,1006,471,0,294,0,294,1006,471,1565,649,0,294,65,110,1500,623,1400,446,77,126,269,228,1054,420,3317,795,308,268,665,411,2344,626,14618,1915,3795,1070,5465,1116,5358,1206,0,294,9042,1313,1368,503,489,380,72,121,807,393,1882,718,850,484,382,331,650,402,1459,522,1040,401,372,362,47,80,1301,480,1016,413,111,147,174,206,2975,951,2961,953,14,22,0,294,57,98
0500000US06057,6057,"Nevada County, California",2010,28278,1771,19471,1427,1285,568,0,294,0,294,1285,568,2222,823,0,294,132,158,2090,810,1764,613,0,294,246,219,1518,554,3688,869,329,235,422,292,2937,800,10451,1501,3403,934,3259,855,3789,849,61,107,8807,1376,1510,573,176,182,332,282,1002,471,1831,684,1005,470,353,260,473,383,1541,475,882,395,538,321,121,177,1615,637,1316,579,299,211,0,294,2262,750,2262,750,0,294,0,294,48,81
0500000US06059,6059,"Orange County, California",2010,584314,7164,444114,7163,15963,2159,51,83,0,294,15912,2159,26709,2558,290,215,1086,470,25333,2572,34479,2857,915,474,2385,688,31179,2755,62173,3893,4186,969,9987,1626,48000,3713,302968,7322,100041,4670,96614,4682,106313,5312,1822,792,140200,4249,20174,2172,4202,1021,3293,867,12679,1856,25165,2006,13187,1709,4039,878,7939,1425,18315,1823,13419,1450,3439,827,1457,555,23474,2371,21376,2086,1797,553,301,231,51726,3390,51066,3377,660,422,0,294,1346,554
0500000US06061,6061,"Placer County, California",2010,93350,3170,71114,3328,3161,915,0,294,0,294,3161,915,4541,917,0,294,57,74,4484,923,6549,1185,392,360,371,286,5786,1084,13204,1808,1053,652,3563,1035,8588,1271,43442,2492,14248,1484,15795,1851,13399,1798,217,211,22236,1817,4472,1077,658,366,877,574,2937,859,3523,889,1579,558,1187,475,757,423,3350,877,2794,763,372,264,184,170,4049,828,3687,805,362,227,0,294,6742,1131,6635,1141,107,126,0,294,100,123
0500000US06065,6065,"Riverside County, California",2010,458273,6812,349306,6591,21929,2353,0,294,284,213,21645,2331,37311,3383,719,367,2026,742,34566,3375,41474,3593,1967,695,4435,1222,35072,3516,71038,4175,7221,1296,17615,2234,46202,3239,175564,5712,60922,4236,63409,4151,51233,3604,1990,707,108967,4454,23742,2291,4709,984,5143,952,13890,1696,24579,2618,13431,1928,5541,1295,5607,912,17417,1901,13721,1668,3115,737,581,271,18733,2038,17758,2046,797,397,178,168,23243,2055,22771,2013,472,295,0,294,1253,450
0500000US06067,6067,"Sacramento County, California",2010,294365,5847,225690,5377,9598,1323,119,143,194,249,9285,1323,18072,1830,441,304,712,286,16919,1812,28449,2692,789,357,4165,875,23495,2525,46902,3014,4994,1039,13146,1532,28762,2484,121711,4283,47352,3099,46993,3061,27366,2413,958,464,68675,3628,12068,1688,2848,794,3396,881,5824,1218,12791,1715,7060,1191,3826,947,1905,762,9903,1156,9058,1172,736,444,109,128,11985,1562,11813,1557,102,119,70,119,21070,2006,21070,2006,0,294,0,294,858,406
0500000US06071,6071,"San Bernardino County, California",2010,372535,7382,285972,7416,16018,2420,0,294,379,319,15639,2349,27368,2657,585,364,2029,773,24754,2414,35726,3109,1621,587,5185,1136,28920,2977,63900,3568,8325,1469,18411,2253,37164,3140,141104,5804,55929,3431,50827,3714,34348,2779,1856,885,86563,3906,17983,2114,5196,1037,3222,765,9565,1626,19245,2270,11799,1873,4482,949,2964,936,13242,1857,11339,1636,1543,748,360,217,12219,1674,11958,1630,261,258,0,294,21988,2175,21878,2157,110,131,0,294,1886,829
0500000US06073,6073,"San Diego County, California",2010,572400,8785,438814,7546,18357,2141,0,294,0,294,18357,2141,32076,2715,583,442,1028,334,30465,2783,43159,3342,1519,662,3778,791,37862,2976,72237,3560,5451,961,15545,1811,51241,3123,266797,6465,88052,4079,93737,4298,85008,4621,6188,1566,133586,5311,23065,2636,5296,1129,3578,842,14191,1925,23426,1961,14159,1673,4590,983,4677,882,19955,1924,15672,1486,2000,622,2283,782,22083,1795,20719,1784,997,407,367,251,43161,2799,41798,2646,876,605,487,452,1896,806
0500000US06075,6075,"San Francisco County, California",2010,123128,4317,84904,3824,2558,724,0,294,0,294,2558,724,5327,1112,0,294,318,379,5009,1087,4805,997,73,120,239,239,4493,979,9018,1515,507,291,1682,675,6829,1330,62728,3873,18419,1945,20872,2644,23437,2596,468,461,38224,2719,4336,1011,541,337,960,553,2835,729,6026,1106,3559,897,1244,395,1223,529,4091,1076,3221,1008,580,445,290,221,6028,1220,5347,1082,405,313,276,278,17104,1822,16688,1787,416,239,0,294,639,380
0500000US06077,6077,"San Joaquin County, California",2010,124244,4141,96709,3796,5072,959,0,294,0,294,5072,959,8761,1444,39,65,472,397,8250,1400,13368,1786,622,445,1747,507,10999,1648,19645,2379,2056,653,6140,1172,11449,1805,49576,2984,19596,2131,18236,2169,11744,1827,287,213,27535,2342,5362,1023,1187,502,1528,518,2647,730,5927,1053,3871,891,1531,611,525,293,4038,921,3517,886,381,268,140,134,4633,1177,4493,1143,140,170,0,294,7240,1194,7240,1194,0,294,0,294,335,294
0500000US06079,6079,"San Luis Obispo County, California",2010,59862,2141,41224,2274,1566,551,0,294,76,125,1490,596,4157,1062,75,123,267,211,3815,1035,3983,902,235,293,296,222,3452,836,8191,1472,1210,647,1940,759,5041,1080,23140,2122,8580,1423,7494,1550,7066,1369,187,194,18638,1838,3278,693,946,352,638,317,1694,530,4060,869,2104,667,977,376,979,441,2935,978,2162,853,478,318,295,252,2567,636,2505,636,62,103,0,294,5681,1313,5441,1292,240,216,0,294,117,141
0500000US06081,6081,"San Mateo County, California",2010,152358,4237,113945,4257,3395,772,15,24,0,294,3380,765,5740,1193,0,294,118,141,5622,1179,5550,1059,0,294,475,294,5075,1018,12974,1534,715,365,2104,622,10155,1465,85714,3753,24327,2442,26623,2390,34764,2596,572,279,38413,2354,4332,908,698,341,613,274,3021,769,5636,1057,2900,693,1317,409,1419,580,5348,1050,4403,940,659,355,286,218,7039,1183,5649,1061,985,454,405,258,15511,1476,15192,1433,319,219,0,294,547,284
0500000US06083,6083,"Santa Barbara County, California",2010,75146,2601,51962,2501,2613,837,67,110,0,294,2546,823,3391,709,38,65,394,276,2959,750,5319,1032,240,245,813,340,4266,934,9741,1632,1055,429,2759,942,5927,1142,30898,2187,10220,1544,11141,1776,9537,1660,0,294,23184,1667,4097,922,803,401,562,302,2732,777,3510,835,2273,644,849,494,388,332,3824,813,3080,743,625,259,119,131,3797,858,3636,879,161,160,0,294,7761,1218,7632,1215,69,83,60,100,195,233
0500000US06085,6085,"Santa Clara County, California",2010,342955,4963,256276,5674,7290,1234,50,83,69,113,7171,1241,10134,1536,99,83,292,196,9743,1523,15674,2097,485,266,930,541,14259,2040,28035,2547,1986,648,3385,723,22664,2337,194203,5042,58694,3478,64383,3751,71126,3654,940,513,86679,3495,9975,1426,1662,490,1756,679,6557,1195,12185,1522,7251,1314,2818,810,2116,600,11206,1481,8663,1318,1591,598,952,379,13755,1667,11846,1524,1488,650,421,250,37998,2624,37003,2581,815,348,180,192,1560,724
0500000US06087,6087,"Santa Cruz County, California",2010,54209,3225,39258,3199,1985,668,0,294,0,294,1985,668,2906,869,189,186,184,194,2533,828,3013,899,139,172,280,203,2594,817,5904,1217,384,253,867,381,4653,1146,25329,2334,6794,1378,8331,1278,10204,1378,121,151,14951,1508,2563,784,552,315,420,304,1591,657,2341,735,1547,622,425,220,369,385,1739,649,1206,529,434,269,99,119,2911,777,2639,773,200,164,72,122,5142,1022,5127,1023,15,27,0,294,255,256
0500000US06089,6089,"Shasta County, California",2010,44695,2085,29421,2099,3013,958,0,294,76,129,2937,952,3865,983,129,155,275,246,3461,953,4849,1039,300,317,612,296,3937,1042,6476,1256,913,518,1777,573,3786,968,10967,1404,5814,1151,2878,764,2275,723,251,221,15274,1550,3750,906,1454,582,587,314,1709,647,3672,822,2428,621,1059,531,185,179,2785,746,2476,723,309,245,0,294,2326,584,2244,574,16,26,66,110,2620,729,2529,723,0,294,91,151,121,144
0500000US06095,6095,"Solano County, California",2010,87615,2945,67552,3341,2969,1022,0,294,0,294,2969,1022,4545,1066,136,230,184,134,4225,1023,5322,946,322,342,336,291,4664,922,14419,1712,1084,406,3187,896,10148,1629,40169,2742,13364,1688,15177,1602,11628,1793,128,165,20063,1495,3029,813,682,414,681,371,1666,573,3333,765,2027,524,770,472,536,396,2643,604,2379,527,209,224,55,91,4580,899,4279,897,301,335,0,294,6438,1030,6339,1033,44,77,55,86,40,67
0500000US06097,6097,"Sonoma County, California",2010,110953,3114,78737,3222,3858,1211,0,294,0,294,3858,1211,5184,1098,109,129,167,163,4908,1056,7303,1179,0,294,1016,444,6287,1230,16562,1920,1117,460,3254,798,12191,1633,45203,2866,14472,1669,15723,2002,15008,1817,627,461,32216,2362,5523,1172,830,369,957,527,3736,906,5701,1090,2296,671,1809,595,1596,648,5238,944,4294,886,788,423,156,162,6062,1063,5940,1045,80,108,42,70,9337,1230,9272,1220,49,81,16,26,355,364
0500000US06099,6099,"Stanislaus County, California",2010,98598,3087,74469,3146,4586,1113,0,294,0,294,4586,1113,7323,1436,40,68,390,286,6893,1399,9925,1563,492,303,1859,763,7574,1293,16810,2107,2227,666,5198,1334,9385,1465,35570,2239,15428,1725,12671,1497,7471,1276,255,325,24129,1958,5321,1104,1138,501,1384,645,2799,817,5950,960,4011,856,1131,490,808,390,3649,889,3094,836,555,302,0,294,3546,831,3416,826,130,126,0,294,5315,927,5263,927,52,87,0,294,348,237
0500000US06101,6101,"Sutter County, California",2010,17958,1234,12676,1240,885,363,0,294,0,294,885,363,1456,619,74,136,0,294,1382,613,2486,798,191,165,675,353,1620,627,2130,659,298,217,789,396,1043,499,5694,915,3315,801,1584,532,795,443,25,44,5282,951,1170,551,384,261,16,28,770,483,1248,440,852,329,290,212,106,131,840,357,770,352,70,100,0,294,646,314,646,314,0,294,0,294,1302,415,1302,415,0,294,0,294,76,99
0500000US06107,6107,"Tulare County, California",2010,75913,2391,54406,2597,3845,895,89,145,103,127,3653,859,6069,1073,63,66,591,306,5415,1034,7869,1520,556,309,1828,597,5485,1356,14610,1508,3323,1007,4321,868,6966,1178,21773,2164,12406,1555,5861,1222,3506,894,240,201,21507,1851,5371,1176,1804,687,984,443,2583,772,5082,907,3694,858,886,384,502,320,2318,617,2211,621,107,94,0,294,3627,768,3586,759,41,69,0,294,4777,902,4777,902,0,294,0,294,332,272
0500000US06111,6111,"Ventura County, California",2010,170124,4279,129346,4108,4564,852,0,294,0,294,4564,852,7427,1667,427,455,137,136,6863,1534,9632,1714,74,123,784,368,8774,1652,19808,2081,1523,514,3869,1028,14416,1917,87323,3648,29874,2510,29582,2574,27867,2445,592,348,40778,2570,6113,1108,645,328,1423,549,4045,871,7013,1253,3935,893,1660,618,1418,536,5911,1138,4553,993,1063,483,295,253,6970,1252,6449,1206,384,237,137,163,14064,1507,13788,1475,276,220,0,294,707,355
0500000US06113,6113,"Yolo County, California",2010,37863,2183,27412,2175,1705,685,47,79,165,205,1493,638,1024,383,0,294,106,125,918,357,1830,612,149,190,259,241,1422,577,5182,1096,525,326,1043,510,3614,888,17671,1622,7274,1219,6337,1089,4060,896,0,294,10451,1252,1353,435,355,237,326,234,672,360,2219,764,1372,542,671,490,176,172,1007,466,897,438,65,107,45,77,2612,729,2612,729,0,294,0,294,3079,827,3079,827,0,294,0,294,181,199
0500000US06001,6001,"Alameda County, California",2011,289222,5684,222697,5513,7719,1285,0,208,0,208,7719,1285,12920,1789,143,144,539,371,12238,1695,13775,1850,186,214,1352,488,12237,1782,31999,3003,2529,883,4145,1037,25325,2508,155615,4659,51342,3241,61269,3790,43004,2827,669,409,66525,3269,8839,1267,1460,424,1857,590,5522,944,11915,1628,5402,1258,3594,818,2919,805,6899,1063,5661,986,749,321,489,273,11639,1367,10908,1335,524,240,207,182,26292,2203,26025,2191,192,149,75,123,941,636
0500000US06007,6007,"Butte County, California",2011,48746,2448,31909,2586,2846,638,0,208,99,120,2747,630,3307,976,41,66,100,119,3166,963,4774,1017,676,534,1302,612,2796,908,7137,1310,1042,558,2580,864,3515,934,13522,1923,6134,1305,5240,1169,2148,863,323,260,16837,1758,4441,1006,1125,555,1118,552,2198,755,4254,934,2671,811,908,378,675,392,2106,696,1822,679,194,198,90,145,2260,753,2215,756,45,77,0,208,3697,957,3697,957,0,208,0,208,79,101
0500000US06013,6013,"Contra Costa County, California",2011,246590,5513,190712,5751,5937,1393,0,208,0,208,5937,1393,10923,1966,124,182,203,276,10596,1893,14013,1992,592,343,477,314,12944,2048,26833,2698,1470,551,6000,1262,19363,2196,132140,5401,43246,3857,47371,3416,41523,3696,866,469,55878,3863,8350,1347,473,263,1793,861,6084,1287,8684,1294,4463,871,1992,728,2229,755,9017,1715,5746,1108,2349,1092,922,553,10355,1439,8783,1266,1354,868,218,281,19175,2436,18794,2430,381,279,0,208,297,179
0500000US06017,6017,"El Dorado County, California",2011,48985,2549,36227,2414,1970,736,0,208,0,208,1970,736,3084,1077,0,208,329,445,2755,989,3188,947,124,138,683,477,2381,799,6262,1257,365,252,1641,540,4256,1167,21569,1938,7412,1484,7871,1422,6286,1194,154,191,12758,1527,2021,728,487,404,277,248,1257,557,2732,802,1093,478,792,361,847,499,2014,544,1361,472,529,312,124,145,2203,645,1842,580,361,324,0,208,3366,783,3366,783,0,208,0,208,422,389
0500000US06019,6019,"Fresno County, California",2011,155609,4439,114643,4274,8531,1454,24,44,58,67,8449,1459,14318,2047,299,223,1633,553,12386,1930,14570,2196,800,358,3107,1014,10663,1760,23690,2335,3443,818,9046,1415,11201,1889,52964,3281,25981,2089,19487,2228,7496,1452,570,348,40966,2656,8855,1416,2527,830,1752,571,4576,927,7680,1304,5199,1030,1817,601,664,356,6564,1172,5697,1114,744,454,123,125,7007,1076,6820,1078,187,207,0,208,10260,1238,10170,1244,90,104,0,208,600,336
0500000US06023,6023,"Humboldt County, California",2011,28459,1875,17122,1643,918,403,0,208,0,208,918,403,1919,705,372,294,234,203,1313,622,2485,734,241,192,712,477,1532,528,4241,947,440,292,1030,312,2771,766,7455,929,2891,556,3420,680,1144,539,104,126,11337,1180,2502,735,329,225,321,200,1852,657,2659,803,1973,717,447,259,239,216,1917,598,1759,591,89,104,69,118,2177,646,2008,651,169,164,0,208,2028,657,2028,657,0,208,0,208,54,45
0500000US06025,6025,"Imperial County, California",2011,27172,1553,19365,1523,1934,638,0,208,47,78,1887,641,2285,756,24,43,154,247,2107,668,2167,772,48,79,382,297,1737,678,4297,1093,466,223,1738,640,2093,702,8390,1103,4969,979,3162,813,259,224,292,294,7807,1103,1463,464,401,213,258,186,804,420,1932,635,1445,527,314,224,173,149,1372,541,1372,541,0,208,0,208,1526,541,1478,542,48,61,0,208,1452,655,1452,655,0,208,0,208,62,71
0500000US06029,6029,"Kern County, California",2011,144094,4352,104141,4124,7824,1510,90,133,0,208,7734,1519,11889,1909,243,211,923,482,10723,1767,14322,1968,907,528,3181,778,10234,1784,23662,2832,6516,1398,8937,1429,8209,1683,45656,2846,25079,2430,14500,1684,6077,1219,788,583,39953,2587,9615,1472,2264,729,1766,502,5585,1170,8292,1345,6073,1258,1794,583,425,203,6318,1200,5477,1130,760,367,81,95,5872,1147,5872,1147,0,208,0,208,9310,1338,9291,1339,19,31,0,208,546,326
0500000US06031,6031,"Kings County, California",2011,22822,1448,16974,1521,1008,533,0,208,16,28,992,536,2289,845,36,61,357,267,1896,732,1374,571,32,45,167,159,1175,549,3680,838,634,338,1796,628,1250,459,8527,1367,4633,898,3200,994,694,402,96,120,5848,891,1233,420,255,180,272,204,706,308,880,425,641,365,140,109,99,106,991,405,962,407,29,53,0,208,1326,537,1326,537,0,208,0,208,1313,463,1313,463,0,208,0,208,105,104
0500000US06033,6033,"Lake County, California",2011,16839,1362,9855,1411,548,415,0,208,0,208,548,415,1682,758,0,208,249,279,1433,695,2649,793,64,114,1116,606,1469,649,1585,599,334,276,394,311,857,449,3328,784,1396,555,1310,572,622,322,63,106,6984,1069,1636,640,685,425,244,246,707,394,2310,673,1423,623,709,420,178,151,659,368,621,365,38,68,0,208,897,447,897,447,0,208,0,208,1482,625,1482,625,0,208,0,208,0,208
0500000US06037,6037,"Los Angeles County, California",2011,1482011,12100,1126864,11396,57619,3258,185,198,533,360,56901,3189,88895,4508,1379,549,2584,721,84932,4325,115531,4512,3406,778,8591,1130,103534,4462,196191,7125,11823,1512,37465,2549,146903,6168,662159,8683,223198,7239,226608,6743,212353,6587,6469,1258,355147,8018,57359,2861,10633,1517,11124,1357,35602,2131,64833,3459,34142,2377,16649,1978,14042,1671,46754,2586,36327,2298,7325,1137,3102,1039,62592,3622,56664,3348,4854,1135,1074,369,118637,4602,116430,4513,1978,719,229,159,4972,1099
0500000US06039,6039,"Madera County, California",2011,24738,1996,16427,1984,1466,579,0,208,0,208,1466,579,1551,615,42,73,132,155,1377,606,2444,826,0,208,314,265,2130,816,4275,1098,696,382,1511,638,2068,725,6271,1121,2546,725,2481,725,1244,635,420,393,8311,1049,1414,460,540,311,301,215,573,294,2275,600,1728,660,446,320,101,167,1294,498,1268,500,26,47,0,208,1489,545,1489,545,0,208,0,208,1788,605,1788,605,0,208,0,208,51,86
